LineCode,StationCode,CompanyName,LineName,StationName,Note,CompanyName_en,LineName_en,StationName_en
e1f,5a,"大阪市交通局",,"東中島一丁目",,"Osaka Municipal Transportation Bureau",,"Higashinakajimaichi-chōmeeki"
e1f,5b,"大阪市交通局",,"中島中学校前",,"Osaka Municipal Transportation Bureau",,"Previous station Nakajima Middle School"
e1f,5c,"大阪市交通局",,"新大阪駅東口",,"Osaka Municipal Transportation Bureau",,"Station Shin-Osaka Station East Exit"
e1f,5d,"大阪市交通局",,"西淡路二丁目",,"Osaka Municipal Transportation Bureau",,"Nishiawajini-chōmeeki"
e1f,5e,"大阪市交通局",,"宮原四丁目",,"Osaka Municipal Transportation Bureau",,"Miyahara Station Yonchome"
e1f,5f,"大阪市交通局",,"阪急崇禅寺駅前",,"Osaka Municipal Transportation Bureau",,"Hankyu Station Temple Station T."
e1f,60,"大阪市交通局",,"淡路二丁目",,"Osaka Municipal Transportation Bureau",,"Awaji -chome"
e1f,61,"大阪市交通局",,"淡路三丁目",,"Osaka Municipal Transportation Bureau",,"Awaji -chome"
e1f,62,"大阪市交通局",,"淡路四丁目",,"Osaka Municipal Transportation Bureau",,"Yonchome Awaji"
e1f,63,"大阪市交通局",,"西淡路五丁目",,"Osaka Municipal Transportation Bureau",,"Nishiawajigo-chōmeeki"
e1f,100,"大阪市交通局",,"淡路五丁目",,"Osaka Municipal Transportation Bureau",,"5-chome station Awaji"
e1f,101,"大阪市交通局",,"長橋三丁目",,"Osaka Municipal Transportation Bureau",,"Nagahashi chome"
e1f,103,"大阪市交通局",,"三津屋北二丁目","赤バス区役所～加島駅ルート","Osaka Municipal Transportation Bureau",,"三津屋北二丁目駅"
e1f,104,"大阪市交通局",,"長柄国分寺",,"Osaka Municipal Transportation Bureau",,"Nagara Kokubunji"
e1f,105,"大阪市交通局",,"都島橋",,"Osaka Municipal Transportation Bureau",,Miyakojimabashieki
e1f,106,"大阪市交通局",,"都島本通一丁目",,"Osaka Municipal Transportation Bureau",,"Miyakojimahondōriichi-chōmeeki"
e1f,107,"大阪市交通局",,"地下鉄都島","45系統","Osaka Municipal Transportation Bureau",,"Miyakojima subway"
e1f,108,"大阪市交通局",,"高倉町一丁目",,"Osaka Municipal Transportation Bureau",,"Takakura -cho -chome"
e1f,109,"大阪市交通局",,"高倉町二丁目",,"Osaka Municipal Transportation Bureau",,"Takakura -cho -chome"
e1f,10a,"大阪市交通局",,"高倉町三丁目",,"Osaka Municipal Transportation Bureau",,"Takakura -cho Station Sanchome"
e1f,10b,"大阪市交通局",,"赤川一丁目",,"Osaka Municipal Transportation Bureau",,"Akagawa -chome"
e1f,10c,"大阪市交通局",,"赤川三丁目",,"Osaka Municipal Transportation Bureau",,"Akagawa -chome"
e1f,10d,"大阪市交通局",,"生江",,"Osaka Municipal Transportation Bureau",,"Station Names"
e1f,10e,"大阪市交通局",,"城北公園前",,"Osaka Municipal Transportation Bureau",,"Shirokitakōenmae"
e1f,10f,"大阪市交通局",,"中宮",,"Osaka Municipal Transportation Bureau",,Empress
e1f,110,"大阪市交通局",,"大宮小学校前",,"Osaka Municipal Transportation Bureau",,"Previous station at Omiya Elementary School"
e1f,111,"大阪市交通局",,"今市",,"Osaka Municipal Transportation Bureau",,Imaichi
e1f,112,"大阪市交通局",,"地下鉄太子橋今市",,"Osaka Municipal Transportation Bureau",,ChikatetsuTaishibashiimaichi
e1f,113,"大阪市交通局",,"守口車庫前",,"Osaka Municipal Transportation Bureau",,"Previous station garage Moriguchi"
e1f,114,"大阪市交通局",,"長吉川辺一丁目",,"Osaka Municipal Transportation Bureau",,"Nagayoshikawanabeichi-chōmeeki"
e1f,115,"大阪市交通局",,"長吉川辺二丁目","ながよしかわなべにちょうめ","Osaka Municipal Transportation Bureau",,"Nagayoshikawanabeni-chōmeeki"
e1f,116,"大阪市交通局",,"恵我小学校",,"Osaka Municipal Transportation Bureau",,"Grace our school"
e1f,117,"大阪市交通局",,"長吉川辺四丁目",,"Osaka Municipal Transportation Bureau",,"Nagayoshikawanabeshi-chōmeeki"
e1f,11a,"大阪市交通局",,"太融寺町",,"Osaka Municipal Transportation Bureau",,"Taiyūji-chō"
e1f,11b,"大阪市交通局",,"源八橋",,"Osaka Municipal Transportation Bureau",,Genpachibashi
e1f,11c,"大阪市交通局",,"中野町四丁目",,"Osaka Municipal Transportation Bureau",,"Nakano -cho Station Yonchome"
e1f,11d,"大阪市交通局",,"中野町三丁目",,"Osaka Municipal Transportation Bureau",,"Chome Nakano -cho"
e1f,11e,"大阪市交通局",,"都島区役所前",,"Osaka Municipal Transportation Bureau",,"Previous station Miyakojima Ward Office"
e1f,11f,"大阪市交通局",,"都島中通",,"Osaka Municipal Transportation Bureau",,"Miyakojimanakadōri"
e1f,120,"大阪市交通局",,"都島中通二丁目",,"Osaka Municipal Transportation Bureau",,"Miyakojimanakadōrini-chōmeeki"
e1f,121,"大阪市交通局",,"都島中通三丁目",,"Osaka Municipal Transportation Bureau",,"Miyakojimanakadōrisan-chōmeeki"
e1f,122,"大阪市交通局",,"都島本通五丁目",,"Osaka Municipal Transportation Bureau",,"Miyakojimahondōrigo-chōmeeki"
e1f,123,"大阪市交通局",,"内代町","うちんだいちょう","Osaka Municipal Transportation Bureau",,"Uchindai-chō"
e1f,124,"大阪市交通局",,"御幸町一丁目",,"Osaka Municipal Transportation Bureau",,"Miyuki-cho -chome"
e1f,125,"大阪市交通局",,"御幸町二丁目",,"Osaka Municipal Transportation Bureau",,"Miyuki-cho -chome"
e1f,126,"大阪市交通局",,"高殿二丁目",,"Osaka Municipal Transportation Bureau",,"Takadononi-chōmeeki"
e1f,127,"大阪市交通局",,"旭陽中学校前",,"Osaka Municipal Transportation Bureau",,"Previous station Asahi Junior High sun"
e1f,128,"大阪市交通局",,"新喜多東一丁目","赤バス城東ループ","Osaka Municipal Transportation Bureau",,"Shigitahigashiichi-chōmeeki"
e1f,129,"大阪市交通局",,"西天満",,"Osaka Municipal Transportation Bureau",,Nishitenma
e1f,12a,"大阪市交通局",,"堀川小学校前",,"Osaka Municipal Transportation Bureau",,"Previous station Horikawa school"
e1f,12b,"大阪市交通局",,"東天満",,"Osaka Municipal Transportation Bureau",,Higashitenma
e1f,12c,"大阪市交通局",,"桜の宮橋",,"Osaka Municipal Transportation Bureau",,"Palace Bridge Station in Cherry Blossoms"
e1f,12d,"大阪市交通局",,"東野田",,"Osaka Municipal Transportation Bureau",,Higashinoda
e1f,12e,"大阪市交通局",,"京橋北口","68系統","Osaka Municipal Transportation Bureau",,"Kyobashi Station North Exit"
e1f,12f,"大阪市交通局",,"蒲生桜小橋",,"Osaka Municipal Transportation Bureau",,"Gamo Station cherry Kobashi"
e1f,130,"大阪市交通局",,"蒲生三丁目",,"Osaka Municipal Transportation Bureau",,"Gamo chome"
e1f,131,"大阪市交通局",,"地下鉄蒲生四丁目",,"Osaka Municipal Transportation Bureau",,"Gamo Yonchome subway"
e1f,132,"大阪市交通局",,"今福西四丁目",,"Osaka Municipal Transportation Bureau",,"Imafukunishishi-chōmeeki"
e1f,133,"大阪市交通局",,"今福大橋",,"Osaka Municipal Transportation Bureau",,"Imafuku Bridge"
e1f,134,"大阪市交通局",,"鶴見西口",,"Osaka Municipal Transportation Bureau",,"Tsurumi Nishiguchi"
e1f,135,"大阪市交通局",,"鶴見",,"Osaka Municipal Transportation Bureau",,Tsurumi
e1f,136,"大阪市交通局",,"横堤",,"Osaka Municipal Transportation Bureau",,Yokodzutsumi
e1f,137,"大阪市交通局",,"鶴見区役所前",,"Osaka Municipal Transportation Bureau",,"Previous station Tsurumi Ward Office"
e1f,138,"大阪市交通局",,"諸口",,"Osaka Municipal Transportation Bureau",,Sundry
e1f,139,"大阪市交通局",,"東諸口",,"Osaka Municipal Transportation Bureau",,"Sundry East"
e1f,13a,"大阪市交通局",,"浜",,"Osaka Municipal Transportation Bureau",,Beach
e1f,13b,"大阪市交通局",,"安田",,"Osaka Municipal Transportation Bureau",,Yasuda
e1f,13c,"大阪市交通局",,"南恩加島東",,"Osaka Municipal Transportation Bureau",,MinamiokajimaHigashieki
e1f,13d,"大阪市交通局",,"天王田楠根公園","赤バス城東ループ","Osaka Municipal Transportation Bureau",,"Ten'nōdenKusuneKōen"
e1f,13e,"大阪市交通局",,"天一橋","赤バス城東ループ","Osaka Municipal Transportation Bureau",,"Hitotsubashi Station heaven"
e1f,13f,"大阪市交通局",,"天王田","てんのうでん　赤バス城東ループ","Osaka Municipal Transportation Bureau",,"Ten'nōden"
e1f,140,"大阪市交通局",,"城運橋","赤バス城東ループ","Osaka Municipal Transportation Bureau",,"Castle Bridge Station luck"
e1f,141,"大阪市交通局",,"地下鉄門真南",,"Osaka Municipal Transportation Bureau",,"Kadoma South Station subway"
e1f,142,"大阪市交通局",,"茨田大宮南",,"Osaka Municipal Transportation Bureau",,"MattaōmiyaMinami"
e1f,143,"大阪市交通局",,"茨田大宮中",,"Osaka Municipal Transportation Bureau",,"MattaōmiyaNaka"
e1f,144,"大阪市交通局",,"茨田大宮","まったおおみや","Osaka Municipal Transportation Bureau",,"Mattaōmiya"
e1f,145,"大阪市交通局",,"滝井",,"Osaka Municipal Transportation Bureau",,Takii
e1f,146,"大阪市交通局",,"清水五丁目",,"Osaka Municipal Transportation Bureau",,"Station 5-chome Shimizu"
e1f,147,"大阪市交通局",,"清水小学校前",,"Osaka Municipal Transportation Bureau",,"Previous station Shimizu Elementary School"
e1f,148,"大阪市交通局",,"東中浜四丁目","赤バス城東ループ","Osaka Municipal Transportation Bureau",,"Higashinakahamashi-chōmeeki"
e1f,149,"大阪市交通局",,"清水二丁目",,"Osaka Municipal Transportation Bureau",,"Shimizu -chome"
e1f,14a,"大阪市交通局",,"旭東中学校前",,"Osaka Municipal Transportation Bureau",,"AsahiHigashichūgakkōmae"
e1f,14b,"大阪市交通局",,"緑一丁目",,"Osaka Municipal Transportation Bureau",,"Green -chome"
e1f,14c,"大阪市交通局",,"緑一丁目中",,"Osaka Municipal Transportation Bureau",,"Chome station in Green"
e1f,14d,"大阪市交通局",,"鶴見六丁目",,"Osaka Municipal Transportation Bureau",,"6-chome , Tsurumi"
e1f,14e,"大阪市交通局",,"鶴見五丁目",,"Osaka Municipal Transportation Bureau",,"5-chome , Tsurumi"
e1f,14f,"大阪市交通局",,"今市一丁目",,"Osaka Municipal Transportation Bureau",,"Chome Station Imaichi"
e1f,150,"大阪市交通局",,"千林",,"Osaka Municipal Transportation Bureau",,Senbayashi
e1f,151,"大阪市交通局",,"森小路",,"Osaka Municipal Transportation Bureau",,Morishouji
e1f,152,"大阪市交通局",,"高殿七丁目",,"Osaka Municipal Transportation Bureau",,"Takadononana-chōmeeki"
e1f,153,"大阪市交通局",,"高殿",,"Osaka Municipal Transportation Bureau",,Takadono
e1f,154,"大阪市交通局",,"地下鉄関目成育",,"Osaka Municipal Transportation Bureau",,"Chikatetsu関目成育駅"
e1f,155,"大阪市交通局",,"関目一丁目",,"Osaka Municipal Transportation Bureau",,"Sekimeichi-chōmeeki"
e1f,156,"大阪市交通局",,"城東区役所前",,"Osaka Municipal Transportation Bureau",,ShiroHigashikuyakushomae
e1f,157,"大阪市交通局",,"生江一丁目",,"Osaka Municipal Transportation Bureau",,"Chome station name"
e1f,158,"大阪市交通局",,"旭警察署",,"Osaka Municipal Transportation Bureau",,"Asahi Police Station"
e1f,159,"大阪市交通局",,"旭区役所区民センター前",,"Osaka Municipal Transportation Bureau",,"Previous station Asahi ward Kumin Center"
e1f,15a,"大阪市交通局",,"大宮一丁目",,"Osaka Municipal Transportation Bureau",,"Chome , Omiya"
e1f,15b,"大阪市交通局",,"森小路駅前",,"Osaka Municipal Transportation Bureau",,MorishoujiEkimae
e1f,15c,"大阪市交通局",,"新森公園前",,"Osaka Municipal Transportation Bureau",,"ShinmoriKōenmae"
e1f,15d,"大阪市交通局",,"都島本通四丁目",,"Osaka Municipal Transportation Bureau",,"Miyakojimahondōrishi-chōmeeki"
e1f,15e,"大阪市交通局",,"地下鉄野江内代",,"Osaka Municipal Transportation Bureau",,"Chikatetsu野江内代駅"
e1f,15f,"大阪市交通局",,"成育三丁目",,"Osaka Municipal Transportation Bureau",,"Chome Station growth"
e1f,160,"大阪市交通局",,"成育二丁目",,"Osaka Municipal Transportation Bureau",,"Chome Station on the Growth"
e1f,161,"大阪市交通局",,"菫市場前","すみれいちばまえ","Osaka Municipal Transportation Bureau",,"Previous station violet Market"
e1f,162,"大阪市交通局",,"古市車庫前",,"Osaka Municipal Transportation Bureau",,"Previous station garage Furuichi"
e1f,163,"大阪市交通局",,"古市一丁目",,"Osaka Municipal Transportation Bureau",,"Furuichi chome"
e1f,200,"大阪市交通局",,"今福東三丁目",,"Osaka Municipal Transportation Bureau",,"Imafukuhigashisan-chōmeeki"
e1f,201,"大阪市交通局",,"今福西六丁目",,"Osaka Municipal Transportation Bureau",,"Imafukunishiroku-chōmeeki"
e1f,202,"大阪市交通局",,"今福東二丁目",,"Osaka Municipal Transportation Bureau",,"Imafukuhigashini-chōmeeki"
e1f,203,"大阪市交通局",,"東中浜公園",,"Osaka Municipal Transportation Bureau",,"HigashinakahamaKōen"
e1f,204,"大阪市交通局",,"東中浜二丁目",,"Osaka Municipal Transportation Bureau",,"Higashinakahamani-chōmeeki"
e1f,205,"大阪市交通局",,"関目六丁目",,"Osaka Municipal Transportation Bureau",,"Sekimeroku-chōmeeki"
e1f,206,"大阪市交通局",,"新森二丁目",,"Osaka Municipal Transportation Bureau",,"Shinmorini-chōmeeki"
e1f,207,"大阪市交通局",,"関目四丁目",,"Osaka Municipal Transportation Bureau",,"Sekimeshi-chōmeeki"
e1f,208,"大阪市交通局",,"古市三丁目",,"Osaka Municipal Transportation Bureau",,"Furuichi Station Sanchome"
e1f,209,"大阪市交通局",,"古市二丁目",,"Osaka Municipal Transportation Bureau",,"Furuichi chome"
e1f,20a,"大阪市交通局",,"関目二丁目",,"Osaka Municipal Transportation Bureau",,"Sekimeni-chōmeeki"
e1f,20b,"大阪市交通局",,"関目保育所前",,"Osaka Municipal Transportation Bureau",,Sekimehoikujomaeeki
e1f,20c,"大阪市交通局",,"関目三丁目",,"Osaka Municipal Transportation Bureau",,"Sekimesan-chōmeeki"
e1f,20d,"大阪市交通局",,"出入橋",,"Osaka Municipal Transportation Bureau",,"Bridge Station and from"
e1f,20e,"大阪市交通局",,"浄正橋",,"Osaka Municipal Transportation Bureau",,"Jōshōkyō"
e1f,20f,"大阪市交通局",,"福島西通","55系統","Osaka Municipal Transportation Bureau",,"Fukushimanishidōri"
e1f,210,"大阪市交通局",,"福島税務署前",,"Osaka Municipal Transportation Bureau",,"Previous station Fukushima tax"
e1f,211,"大阪市交通局",,"福島郵便局前",,"Osaka Municipal Transportation Bureau",,"Fukushima Station Post Office before"
e1f,212,"大阪市交通局",,"地下鉄玉川",,"Osaka Municipal Transportation Bureau",,"Tamagawa Station subway"
e1f,213,"大阪市交通局",,"野田",,"Osaka Municipal Transportation Bureau",,Noda
e1f,214,"大阪市交通局",,"野田六丁目",,"Osaka Municipal Transportation Bureau",,"Noda, 6-chome"
e1f,215,"大阪市交通局",,"西九条",,"Osaka Municipal Transportation Bureau",,Nishikujo
e1f,216,"大阪市交通局",,"此花朝日橋",,"Osaka Municipal Transportation Bureau",,KonohanaAsahibashieki
e1f,217,"大阪市交通局",,"千鳥橋",,"Osaka Municipal Transportation Bureau",,"Zigzag Bridge"
e1f,218,"大阪市交通局",,"四貫島二丁目",,"Osaka Municipal Transportation Bureau",,"四貫島二丁目駅"
e1f,219,"大阪市交通局",,"此花区役所",,"Osaka Municipal Transportation Bureau",,"Konohana ward"
e1f,21a,"大阪市交通局",,"春日出",,"Osaka Municipal Transportation Bureau",,"Out Kasuga"
e1f,21b,"大阪市交通局",,"西春日出",,"Osaka Municipal Transportation Bureau",,NishiharuHiji
e1f,21c,"大阪市交通局",,"東島屋",,"Osaka Municipal Transportation Bureau",,"Shimaya East"
e1f,21d,"大阪市交通局",,"島屋",,"Osaka Municipal Transportation Bureau",,Shimaya
e1f,21e,"大阪市交通局",,"西島屋",,"Osaka Municipal Transportation Bureau",,"Shimaya West"
e1f,21f,"大阪市交通局",,"三本松",,"Osaka Municipal Transportation Bureau",,Sanbonmatsu
e1f,220,"大阪市交通局",,"島屋橋",,"Osaka Municipal Transportation Bureau",,"Shimaya Bridge"
e1f,221,"大阪市交通局",,"北港一丁目",,"Osaka Municipal Transportation Bureau",,"Chome Station North Port"
e1f,222,"大阪市交通局",,"桜島二丁目",,"Osaka Municipal Transportation Bureau",,"Sakurajima chome"
e1f,223,"大阪市交通局",,"桜島梅町",,"Osaka Municipal Transportation Bureau",,"Plum Sakurajima -cho"
e1f,224,"大阪市交通局",,"桜島梅町二丁目",,"Osaka Municipal Transportation Bureau",,"Sakurajima town plum -chome"
e1f,225,"大阪市交通局",,"桜島三丁目",,"Osaka Municipal Transportation Bureau",,"Sakurajima Station Sanchome"
e1f,226,"大阪市交通局",,"桜島駅前",,"Osaka Municipal Transportation Bureau",,"Sakurajima Station"
e1f,227,"大阪市交通局",,"北港大橋",,"Osaka Municipal Transportation Bureau",,"North Port Bridge"
e1f,228,"大阪市交通局",,"酉島",,"Osaka Municipal Transportation Bureau",,Torishima
e1f,229,"大阪市交通局",,"酉島住宅前",,"Osaka Municipal Transportation Bureau",,"Previous station house Torishima"
e1f,22a,"大阪市交通局",,"酉島車庫前",,"Osaka Municipal Transportation Bureau",,"Previous station garage Torishima"
e1f,22b,"大阪市交通局",,"此花総合高校前",,"Osaka Municipal Transportation Bureau",,"Previous station Comprehensive High School Konohana"
e1f,22c,"大阪市交通局",,"大淀中一丁目",,"Osaka Municipal Transportation Bureau",,"Ōyodonakaichi-chōmeeki"
e1f,22d,"大阪市交通局",,"大淀南一丁目",,"Osaka Municipal Transportation Bureau",,"Ōyodominamiichi-chōmeeki"
e1f,22e,"大阪市交通局",,"大淀中三丁目",,"Osaka Municipal Transportation Bureau",,"Ōyodonakasan-chōmeeki"
e1f,22f,"大阪市交通局",,"大淀中二丁目",,"Osaka Municipal Transportation Bureau",,"Ōyodonakani-chōmeeki"
e1f,230,"大阪市交通局",,"福島六丁目",,"Osaka Municipal Transportation Bureau",,"6-chome , Fukushima"
e1f,231,"大阪市交通局",,"福島七丁目",,"Osaka Municipal Transportation Bureau",,"Seven -chome Fukushima"
e1f,232,"大阪市交通局",,"福島八丁目",,"Osaka Municipal Transportation Bureau",,"Eight -chome, Fukushima"
e1f,233,"大阪市交通局",,"鷺洲","さぎす","Osaka Municipal Transportation Bureau",,Sagisu
e1f,234,"大阪市交通局",,"桜島三丁目東",,"Osaka Municipal Transportation Bureau",,"Third Street East and Sakurajima"
e1f,235,"大阪市交通局",,"野田阪神前",,"Osaka Municipal Transportation Bureau",,"Before Noda Hanshin"
e1f,236,"大阪市交通局",,"福島区役所前",,"Osaka Municipal Transportation Bureau",,"Previous station in Fukushima ward"
